ID	COST_1	SIZE_1	STORAGE_1	CAM_1	COST_2	SIZE_2	STORAGE_2	CAM_2	COST_3	SIZE_3	STORAGE_3	CAM_3	CHOICE	GENDER	INC	AVAIL_1	AVAIL_2	AVAIL_3
270	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
270	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
270	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
270	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
270	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
270	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
270	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
270	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
270	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
270	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	2	1	1	1
271	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
271	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
271	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	1	1	1	1
271	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
271	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
271	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
271	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
271	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
271	700	6	128	3	700	6.2	128	3	400	6.2	32	1	1	1	1	1	1	1
271	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
272	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
272	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
272	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
272	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
272	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
272	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
272	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
272	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
272	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
272	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	0	2	1	1	1
273	500	6.4	256	1	400	5.8	32	4	600	6	64	2	3	1	2	1	1	1
273	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
273	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
273	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
273	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
273	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
273	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
273	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
273	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
273	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
274	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
274	600	6	64	2	400	6.4	32	1	500	5.8	256	4	2	0	2	1	1	1
274	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
274	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
274	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	0	2	1	1	1
274	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
274	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
274	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
274	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	2	1	1	1
274	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
275	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
275	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
275	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
275	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	1	2	1	1	1
275	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
275	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
275	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
275	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
275	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
275	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
276	500	6.4	256	1	400	5.8	32	4	600	6	64	2	3	1	2	1	1	1
276	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
276	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
276	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
276	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
276	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
276	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
276	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
276	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
276	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	2	1	1	1
277	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
277	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
277	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	1	2	1	1	1
277	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	1	2	1	1	1
277	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
277	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
277	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
277	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
277	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
277	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	2	1	1	1
278	500	6.4	256	1	400	5.8	32	4	600	6	64	2	1	1	1	1	1	1
278	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
278	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
278	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
278	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
278	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
278	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
278	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
278	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
278	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	1	1	1	1
279	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
279	600	6	64	2	400	6.4	32	1	500	5.8	256	4	1	1	2	1	1	1
279	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
279	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
279	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
279	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
279	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
279	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
279	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
279	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
280	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
280	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
280	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
280	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
280	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
280	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
280	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
280	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
280	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
280	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
281	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
281	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
281	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
281	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
281	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
281	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
281	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
281	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
281	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
281	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
282	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
282	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
282	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	1	1	1	1
282	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	1	1	1	1
282	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	0	1	1	1	1
282	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
282	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
282	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
282	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
282	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
283	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
283	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
283	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
283	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
283	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
283	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
283	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
283	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
283	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
283	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
284	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
284	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
284	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	0	1	1	1	1
284	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
284	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
284	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
284	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
284	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
284	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
284	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
285	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
285	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
285	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
285	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
285	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
285	600	6.2	256	3	500	6	32	2	500	5.8	32	2	2	1	1	1	1	1
285	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
285	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
285	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	1	1	1	1
285	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
286	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
286	600	6	64	2	400	6.4	32	1	500	5.8	256	4	1	1	2	1	1	1
286	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	1	2	1	1	1
286	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
286	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
286	600	6.2	256	3	500	6	32	2	500	5.8	32	2	2	1	2	1	1	1
286	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
286	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
286	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
286	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
287	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
287	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
287	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
287	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
287	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
287	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
287	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
287	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
287	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
287	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
288	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	3	1	1	1
288	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	3	1	1	1
288	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	3	1	1	1
288	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	3	1	1	1
288	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	0	3	1	1	1
288	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	3	1	1	1
288	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	3	1	1	1
288	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	3	1	1	1
288	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	3	1	1	1
288	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	3	1	1	1
289	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
289	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
289	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
289	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
289	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
289	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
289	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
289	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
289	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
289	500	6.4	32	4	600	6	64	2	400	5.8	256	1	2	1	2	1	1	1
290	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
290	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
290	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
290	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
290	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	0	2	1	1	1
290	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
290	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
290	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
290	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	2	1	1	1
290	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
291	500	6.4	256	1	400	5.8	32	4	600	6	64	2	1	0	2	1	1	1
291	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
291	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	2	1	1	1
291	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	2	1	1	1
291	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
291	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
291	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
291	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
291	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	2	1	1	1
291	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
292	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
292	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
292	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	0	2	1	1	1
292	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
292	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
292	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
292	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
292	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
292	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
292	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
293	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	3	1	1	1
293	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	3	1	1	1
293	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	3	1	1	1
293	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	3	1	1	1
293	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	3	1	1	1
293	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	3	1	1	1
293	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	3	1	1	1
293	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	3	1	1	1
293	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	3	1	1	1
293	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	3	1	1	1
294	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
294	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
294	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
294	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
294	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
294	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
294	500	5.8	128	2	500	6	64	2	400	6.2	128	3	2	1	1	1	1	1
294	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
294	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	1	1	1	1
294	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	1	1	1	1
295	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
295	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
295	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
295	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
295	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
295	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
295	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
295	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
295	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
295	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
296	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
296	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
296	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	2	1	1	1
296	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	2	1	1	1
296	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
296	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
296	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
296	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
296	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
296	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
297	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
297	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
297	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	1	1	1	1
297	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	1	1	1	1
297	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
297	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
297	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
297	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
297	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
297	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
298	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	3	1	1	1
298	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	3	1	1	1
298	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	1	3	1	1	1
298	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	3	1	1	1
298	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	3	1	1	1
298	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	3	1	1	1
298	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	3	1	1	1
298	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	3	1	1	1
298	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	3	1	1	1
298	500	6.4	32	4	600	6	64	2	400	5.8	256	1	2	1	3	1	1	1
299	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
299	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
299	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	1	2	1	1	1
299	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
299	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
299	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
299	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
299	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
299	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
299	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
300	500	6.4	256	1	400	5.8	32	4	600	6	64	2	1	0	2	1	1	1
300	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
300	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
300	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	2	1	1	1
300	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
300	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
300	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
300	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
300	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
300	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
301	500	6.4	256	1	400	5.8	32	4	600	6	64	2	3	1	2	1	1	1
301	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
301	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	1	2	1	1	1
301	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
301	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
301	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
301	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
301	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
301	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
301	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
302	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
302	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
302	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
302	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
302	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
302	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
302	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
302	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
