ID	ID2	STORES1	TRANSPORT1	CITY1	NOISE1	GREEN1	FOREIGN1	STORES2	TRANSPORT2	CITY2	NOISE2	GREEN2	FOREIGN2	STORES3	TRANSPORT3	CITY3	NOISE3	GREEN3	FOREIGN3	CHOICE	SSTADT	RESPCITY	WOMAN	AGE	ENVCONC	COMPLETE
862	3448	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	2	4	4	1	60	3.5	1
864	3453	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	1	1	0	33	3.333333254	1
864	3454	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	1	1	0	33	3.333333254	1
864	3455	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	1	1	0	33	3.333333254	1
864	3456	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	1	1	0	33	3.333333254	1
866	3461	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	3	4	4	1	59	2.833333254	1
866	3462	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	4	4	1	59	2.833333254	1
866	3463	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	4	4	1	59	2.833333254	1
866	3464	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	4	4	1	59	2.833333254	1
874	3493	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	4	4	1	39	3.833333254	1
874	3494	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	3	4	4	1	39	3.833333254	1
874	3495	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	4	4	1	39	3.833333254	1
874	3496	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	4	4	1	39	3.833333254	1
879	3513	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	2	2	2	1	60	4	1
879	3514	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	2	2	1	60	4	1
879	3515	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	2	2	1	60	4	1
879	3516	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	2	2	1	60	4	1
880	3517	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	4	4	1	24	4.166666508	1
880	3518	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	3	4	4	1	24	4.166666508	1
880	3519	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	4	4	1	24	4.166666508	1
880	3520	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	4	4	1	24	4.166666508	1
891	3561	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	3	3	1	59	3.5	1
891	3562	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	3	3	3	1	59	3.5	1
891	3563	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	2	3	3	1	59	3.5	1
891	3564	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	3	3	1	59	3.5	1
893	3569	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	2	2	0	30	2.666666746	1
893	3570	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	2	2	0	30	2.666666746	1
893	3571	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	2	2	2	0	30	2.666666746	1
893	3572	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	2	2	2	0	30	2.666666746	1
901	3601	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	2	2	0	32	2.5	1
901	3602	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	2	2	0	32	2.5	1
901	3603	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	2	2	0	32	2.5	1
901	3604	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	2	2	0	32	2.5	1
906	3621	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	4	4	0	34	4.166666508	1
906	3622	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	3	4	4	0	34	4.166666508	1
906	3623	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	4	4	0	34	4.166666508	1
906	3624	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	4	4	0	34	4.166666508	1
918	3669	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	3	1	1	0	59	3.5	1
918	3670	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	1	1	0	59	3.5	1
918	3671	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	2	1	1	0	59	3.5	1
918	3672	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	1	1	0	59	3.5	1
919	3673	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	4	4	1	69	3.166666746	1
919	3674	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	4	4	1	69	3.166666746	1
919	3675	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	4	4	1	69	3.166666746	1
919	3676	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	3	4	4	1	69	3.166666746	1
921	3681	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	2	2	2	1	57	3.666666746	1
921	3682	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	2	2	2	1	57	3.666666746	1
921	3683	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	2	2	1	57	3.666666746	1
921	3684	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	2	2	1	57	3.666666746	1
924	3693	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	4	4	0	43	2.5	1
924	3694	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	4	4	0	43	2.5	1
924	3695	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	2	4	4	0	43	2.5	1
924	3696	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	4	4	0	43	2.5	1
928	3709	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	3	3	1	49	4.833333492	1
928	3710	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	3	3	1	49	4.833333492	1
928	3711	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	3	3	1	49	4.833333492	1
928	3712	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	3	3	1	49	4.833333492	1
929	3713	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	2	2	1	36	3.5	1
929	3714	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	2	2	1	36	3.5	1
929	3715	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	2	2	1	36	3.5	1
929	3716	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	2	2	1	36	3.5	1
931	3721	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	1	1	1	31	4.166666508	1
931	3722	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	1	1	1	31	4.166666508	1
931	3723	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	1	1	1	31	4.166666508	1
931	3724	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	1	1	1	31	4.166666508	1
932	3725	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	3	3	0	30	3.166666746	1
932	3726	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	3	3	0	30	3.166666746	1
932	3727	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	3	3	0	30	3.166666746	1
932	3728	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	2	3	3	0	30	3.166666746	1
933	3729	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	3	3	3	1	46	4.333333492	1
933	3730	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	3	3	1	46	4.333333492	1
933	3731	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	3	3	1	46	4.333333492	1
933	3732	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	2	3	3	1	46	4.333333492	1
936	3741	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	4	4	0	29	4.166666508	1
936	3742	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	3	4	4	0	29	4.166666508	1
936	3743	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	4	4	0	29	4.166666508	1
936	3744	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	4	4	0	29	4.166666508	1
941	3761	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	4	4	0	37	3.5	1
941	3762	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	4	4	0	37	3.5	1
941	3763	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	4	4	0	37	3.5	1
941	3764	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	4	4	0	37	3.5	1
943	3769	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	2	2	1	29	4.833333492	1
943	3770	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	2	2	1	29	4.833333492	1
943	3771	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	2	2	1	29	4.833333492	1
943	3772	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	2	2	1	29	4.833333492	1
946	3781	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	3	3	0	46	3.166666746	1
946	3782	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	3	3	0	46	3.166666746	1
946	3783	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	3	3	0	46	3.166666746	1
946	3784	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	3	3	0	46	3.166666746	1
951	3801	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	3	3	1	50	4.166666508	1
951	3802	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	2	3	3	1	50	4.166666508	1
951	3803	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	3	3	3	1	50	4.166666508	1
951	3804	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	3	3	1	50	4.166666508	1
958	3829	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	4	4	1	19	1.833333373	1
958	3830	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	2	4	4	1	19	1.833333373	1
958	3831	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	3	4	4	1	19	1.833333373	1
958	3832	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	4	4	1	19	1.833333373	1
967	3865	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	3	3	1	35	4.333333492	1
967	3866	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	3	3	3	1	35	4.333333492	1
967	3867	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	3	3	1	35	4.333333492	1
967	3868	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	3	3	1	35	4.333333492	1
969	3873	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	4	4	0	48	4.5	1
969	3874	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	3	4	4	0	48	4.5	1
969	3875	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	3	4	4	0	48	4.5	1
969	3876	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	3	4	4	0	48	4.5	1
973	3889	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	4	4	0	42	2.833333254	1
973	3890	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	3	4	4	0	42	2.833333254	1
973	3891	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	4	4	0	42	2.833333254	1
973	3892	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	4	4	0	42	2.833333254	1
974	3893	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	3	4	4	1	33	3.5	1
974	3894	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	4	4	1	33	3.5	1
974	3895	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	4	4	1	33	3.5	1
974	3896	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	3	4	4	1	33	3.5	1
976	3901	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	1	1	1	42	4	1
976	3902	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	1	1	1	42	4	1
976	3903	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	1	1	1	42	4	1
976	3904	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	1	1	1	42	4	1
978	3909	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	2	2	1	49	3.833333254	1
978	3910	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	2	2	2	1	49	3.833333254	1
978	3911	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	2	2	1	49	3.833333254	1
978	3912	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	2	2	1	49	3.833333254	1
981	3921	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	2	1	1	1	26	4.5	1
981	3922	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	1	1	1	26	4.5	1
981	3923	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	3	1	1	1	26	4.5	1
981	3924	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	1	1	1	26	4.5	1
983	3929	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	2	2	0	57	4.666666508	1
983	3930	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	2	2	0	57	4.666666508	1
983	3931	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	2	2	0	57	4.666666508	1
983	3932	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	2	2	0	57	4.666666508	1
984	3933	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	3	3	3	1	58	4.166666508	1
984	3934	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	3	3	3	1	58	4.166666508	1
984	3935	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	3	3	1	58	4.166666508	1
984	3936	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	3	3	1	58	4.166666508	1
987	3945	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	1	1	0	38	2.333333254	1
987	3946	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	2	1	1	0	38	2.333333254	1
987	3947	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	1	1	0	38	2.333333254	1
987	3948	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	2	1	1	0	38	2.333333254	1
989	3953	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	4	4	0	36	3.333333254	1
989	3954	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	4	4	0	36	3.333333254	1
989	3955	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	2	4	4	0	36	3.333333254	1
989	3956	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	4	4	0	36	3.333333254	1
990	3957	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	2	2	0	44	4.166666508	1
990	3958	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	2	2	0	44	4.166666508	1
990	3959	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	2	2	0	44	4.166666508	1
990	3960	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	2	2	0	44	4.166666508	1
994	3973	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	2	2	1	47	3.333333254	1
994	3974	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	2	2	1	47	3.333333254	1
994	3975	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	2	2	1	47	3.333333254	1
994	3976	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	2	2	1	47	3.333333254	1
997	3985	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	1	1	1	39	3	1
997	3986	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	1	1	1	39	3	1
997	3987	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	1	1	1	39	3	1
997	3988	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	2	1	1	1	39	3	1
999	3993	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	4	4	0	32	4	1
999	3994	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	4	4	0	32	4	1
999	3995	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	4	4	0	32	4	1
999	3996	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	4	4	0	32	4	1
1001	4001	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	2	2	1	34	99999	0
1001	4002	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	2	2	1	34	99999	0
1001	4003	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	2	2	1	34	99999	0
1001	4004	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	2	2	1	34	99999	0
1004	4013	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	2	1	1	0	30	4.833333492	1
1004	4014	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	1	1	0	30	4.833333492	1
1004	4015	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	3	1	1	0	30	4.833333492	1
1004	4016	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	1	1	0	30	4.833333492	1
1006	4021	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	2	2	1	57	4.833333492	1
1006	4022	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	2	2	1	57	4.833333492	1
1006	4023	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	3	2	2	1	57	4.833333492	1
1006	4024	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	2	2	2	1	57	4.833333492	1
1007	4025	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	3	3	1	48	5	1
1007	4026	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	3	3	1	48	5	1
1007	4027	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	3	3	3	1	48	5	1
1007	4028	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	3	3	1	48	5	1
1015	4057	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	2	1	1	0	28	3.833333254	1
1015	4058	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	1	1	0	28	3.833333254	1
1015	4059	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	1	1	0	28	3.833333254	1
1015	4060	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	1	1	0	28	3.833333254	1
1016	4061	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	4	4	1	39	2.5	1
1016	4062	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	4	4	1	39	2.5	1
1016	4063	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	4	4	1	39	2.5	1
1016	4064	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	4	4	1	39	2.5	1
1026	4101	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	3	3	1	57	3.833333254	1
1026	4102	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	3	3	1	57	3.833333254	1
1026	4103	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	2	3	3	1	57	3.833333254	1
1026	4104	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	3	3	1	57	3.833333254	1
1030	4117	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	1	1	0	41	3	1
1030	4118	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	1	1	0	41	3	1
1030	4119	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	1	1	0	41	3	1
1030	4120	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	1	1	0	41	3	1
1031	4121	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	2	2	2	0	61	3.833333254	1
1031	4122	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	2	2	2	0	61	3.833333254	1
1031	4123	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	2	2	0	61	3.833333254	1
1031	4124	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	2	2	2	0	61	3.833333254	1
1039	4153	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	4	4	0	48	3.5	1
1039	4154	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	4	4	0	48	3.5	1
1039	4155	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	4	4	0	48	3.5	1
1039	4156	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	4	4	0	48	3.5	1
1045	4177	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	1	1	1	53	4	1
1045	4178	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	1	1	1	53	4	1
1045	4179	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	1	1	1	53	4	1
1045	4180	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	1	1	1	53	4	1
1055	4217	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	3	4	4	0	27	3.833333254	1
1055	4218	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	4	4	0	27	3.833333254	1
1055	4219	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	4	4	0	27	3.833333254	1
1055	4220	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	4	4	0	27	3.833333254	1
1072	4285	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	4	4	1	33	4.666666508	1
1072	4286	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	4	4	1	33	4.666666508	1
1072	4287	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	4	4	1	33	4.666666508	1
1072	4288	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	2	4	4	1	33	4.666666508	1
1074	4293	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	2	1	1	0	26	3.833333254	1
1074	4294	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	1	1	0	26	3.833333254	1
1074	4295	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	2	1	1	0	26	3.833333254	1
1074	4296	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	1	1	0	26	3.833333254	1
1077	4305	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	4	4	1	49	3	1
1077	4306	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	3	4	4	1	49	3	1
